tag,avg_rating,rating_count
ken jeong,3.0921052631578947,38
evacuation,3.0921052631578947,76
"""damn dirty apes""",3.090909090909091,11
tommy gun,3.090909090909091,22
female comedy,3.090909090909091,11
passive aggressive woman,3.090909090909091,11
leech,3.090909090909091,11
british soldier,3.090909090909091,11
speeding vehicle,3.090909090909091,22
loose cannon,3.090909090909091,11
rainy night,3.090909090909091,11
film starts with text,3.090909090909091,33
3d animation,3.090909090909091,11
guy flick,3.090909090909091,11
texas chainsaw massacre,3.090909090909091,11
forename as title,3.090909090909091,11
dollhouse,3.090909090909091,11
ozploitation,3.090909090909091,44
panama,3.090909090909091,11
suspicious neighbor,3.090909090909091,11
not bad,3.090909090909091,11
double,3.090909090909091,11
shelter,3.090909090909091,11
trapped in an elevator,3.090909090909091,11
monarchy,3.090909090909091,22
body lands on a car,3.090909090909091,22
childhood sweetheart,3.090909090909091,11
rhyme in title,3.090909090909091,11
based on graphic novel,3.090909090909091,44
mtv,3.090909090909091,22
vanity,3.090909090909091,33
military academy,3.090909090909091,11
rose leslie,3.090909090909091,11
handcuffed to a bed,3.090909090909091,11
socialite,3.090909090909091,11
mansion,3.090659340659341,182
slow,3.090643274853801,2394
knife,3.09,350
shapeshifter,3.09,50
rock band,3.09,50
book was better,3.08974358974359,117
vatican,3.08974358974359,39
ghost town,3.08974358974359,39
cult favorite,3.0892857142857144,56
wig,3.0892857142857144,56
exploding body,3.0892857142857144,168
shot in the chest,3.0892307692307694,325
manhunt,3.089041095890411,73
aftercreditsstinger,3.0885416666666665,192
spy on the run,3.088235294117647,17
killer robot,3.088235294117647,51
william gibson,3.088235294117647,17
cliche ending,3.088235294117647,51
ending almost corny,3.088235294117647,34
banned film,3.088235294117647,17
mary steenburgen,3.088235294117647,17
irish american,3.088235294117647,17
female criminal,3.088235294117647,17
attempted murder,3.0880281690140845,142
mechanic,3.0875,40
sean bean,3.0869565217391304,46
silencer,3.0869565217391304,69
pseudo-realism,3.0869565217391304,23
lesbian sex scene,3.0869565217391304,23
grave,3.0866666666666664,75
taser,3.086206896551724,58
cunnilingus,3.086206896551724,29
miniskirt,3.085714285714286,35
ghost,3.0850746268656715,335
reference to jesus christ,3.0847457627118646,59
police officer,3.0846774193548385,248
pistol,3.08459595959596,396
indian,3.0844155844155843,77
boat,3.083732057416268,209
stupid fight scenes,3.0833333333333335,24
blood transfusion,3.0833333333333335,12
sermon,3.0833333333333335,12
sexy female scientist,3.0833333333333335,24
lizard,3.0833333333333335,24
recording studio,3.0833333333333335,12
hugging,3.0833333333333335,18
mute,3.0833333333333335,48
blackface,3.0833333333333335,30
drinking wine,3.0833333333333335,12
adam scott,3.0833333333333335,12
pier,3.0833333333333335,24
rival,3.0833333333333335,18
pigeons,3.0833333333333335,12
portrait painting,3.0833333333333335,12
special ops,3.0833333333333335,18
hairy chested male,3.0833333333333335,12
vulgarity,3.0833333333333335,36
disney channel original movie,3.0833333333333335,30
vijayrawtag,3.0833333333333335,18
frivolous,3.0833333333333335,18
briefs,3.0833333333333335,24
pregnancy and birth,3.0833333333333335,12
grandmother granddaughter relationship,3.0833333333333335,18
overturning car,3.0833333333333335,30
extremely gory,3.0833333333333335,18
extinction,3.0833333333333335,18
criminal organization,3.0833333333333335,12
joe johnston,3.0833333333333335,18
unprotected sex,3.0833333333333335,12
aircraft,3.0824175824175826,91
firearm,3.0821917808219177,73
diner,3.0816326530612246,147
premonition,3.0813953488372094,86
james marsden,3.081081081081081,37
five word title,3.0806451612903225,31
partying,3.0806451612903225,31
erection,3.0806451612903225,31
sun,3.0806451612903225,31
notebook,3.0806451612903225,31
reckless driving,3.08,25
grandfather granddaughter relationship,3.08,25
crime fighter,3.0795454545454546,44
gas mask,3.0793650793650795,63
sadism,3.0791666666666666,240
ocd,3.0789473684210527,19
corrupt official,3.0789473684210527,19
psycho thriller,3.0789473684210527,19
23rd century,3.0789473684210527,19
woman with a gun,3.0789473684210527,19
movies 8,3.0789473684210527,19
post war,3.0789473684210527,38
loss of virginity,3.0789473684210527,57
camcorder,3.0789473684210527,19
super soldier,3.078125,32
public nudity,3.076923076923077,65
amy heckerling,3.076923076923077,13
dumb blonde,3.076923076923077,13
christina applegate,3.076923076923077,13
grave digging,3.076923076923077,13
visible midriff,3.076923076923077,13
wedding dress,3.076923076923077,26
blog,3.076923076923077,13
railroad,3.076923076923077,13
senate,3.076923076923077,13
jay roach,3.076923076923077,13
taking a shower,3.076923076923077,13
starship interior,3.076923076923077,13
chimp,3.076923076923077,13
bookstore,3.076923076923077,26
flamenco,3.076923076923077,13
dead girl,3.076923076923077,26
penis,3.076923076923077,65
matthew lillard,3.076923076923077,26
dissection,3.076923076923077,13
stabbed in the forehead,3.076923076923077,13
potus,3.076923076923077,13
costa rica,3.076923076923077,13
shotgun,3.0760869565217392,276
pizza,3.0760869565217392,46
cigarette lighter,3.0757575757575757,33
uncle niece relationship,3.0757575757575757,33
militia,3.075,20
solitary confinement,3.075,20
jumping into water,3.075,20
witness to murder,3.075,20
meat,3.075,20
cafeteria,3.075,20
assumed identity,3.075,20
held at gunpoint,3.074712643678161,261
sexual repression,3.074074074074074,27
harassment,3.074074074074074,27
group of friends,3.074074074074074,81
scene after end credits,3.073529411764706,68
womanizer,3.073529411764706,34
convoluted plot,3.073529411764706,34
animal horror,3.073170731707317,41
rope,3.073170731707317,41
earthquake,3.0725806451612905,62
millionaire,3.0725806451612905,62
fire,3.0724465558194773,421
creature,3.072139303482587,201
inn,3.0714285714285716,14
brat,3.0714285714285716,14
near-death experience,3.0714285714285716,21
lava,3.0714285714285716,21
council,3.0714285714285716,14
pointing a gun at someone,3.0714285714285716,35
ww1,3.0714285714285716,14
heat,3.0714285714285716,14
fly,3.0714285714285716,14
treasure map,3.0714285714285716,14
trumpet,3.0714285714285716,14
holiday horror,3.0714285714285716,14
beggar,3.0714285714285716,14
swingers,3.0714285714285716,14
female pubic hair,3.0714285714285716,35
female martial artist,3.0714285714285716,14
jeffrey wright,3.0714285714285716,14
pizza delivery,3.0714285714285716,14
bacon,3.0714285714285716,28
crushed by a car,3.0714285714285716,21
bipedal alien,3.0714285714285716,14
campfire,3.0704225352112675,71
drone,3.0694444444444446,72
morgue,3.0694444444444446,72
construction site,3.0694444444444446,36
dceu,3.0694444444444446,36
volkswagen,3.0689655172413794,29
cemetery,3.0689655172413794,174
tattoo,3.0682926829268293,205
rebecca hall,3.0681818181818183,22
christopher lambert,3.0681818181818183,22
snoop dogg,3.0681818181818183,22
work ethics,3.0681818181818183,22
hypodermic needle,3.0677083333333335,96
red army,3.066666666666667,15
hayden christensen,3.066666666666667,90
michael winterbottom,3.066666666666667,15
invisibility cloak,3.066666666666667,15
mothers and daughters,3.066666666666667,15
motorcycle riding,3.066666666666667,15
kid flick,3.066666666666667,30
officer,3.066666666666667,15
watching a video,3.066666666666667,15
volcanic eruption,3.066666666666667,15
russians,3.066666666666667,30
canoe,3.066666666666667,15
lens flares,3.066666666666667,15
mythical creature,3.066666666666667,15
telescope,3.066666666666667,45
vehicle,3.06640625,128
hit by a car,3.065891472868217,129
man wears sunglasses,3.0657894736842106,38
1970's,3.0652173913043477,23
disguise,3.0652173913043477,184
child swearing,3.0652173913043477,23
joan cusack,3.064516129032258,31
karaoke,3.064516129032258,31
scar,3.0641025641025643,117
carjacking,3.0641025641025643,39
scream,3.0635593220338984,118
bodyguard,3.0635593220338984,118
exploitation,3.063451776649746,197
patricide,3.0625,24
kicked in the groin,3.0625,16
mass murderer,3.0625,16
connie nielsen,3.0625,16
hit with a shovel,3.0625,16
not faithful to the book,3.0625,16
reference to led zeppelin,3.0625,16
solar eclipse,3.0625,16
cheese,3.0625,32
psycho killer,3.0625,32
hipster,3.06140350877193,57
hitchhiker,3.06140350877193,57
tape recorder,3.061224489795918,49
school bus,3.0609756097560976,41
faked death,3.0609756097560976,41
bare breasts,3.0606796116504853,206
short skirt,3.06,25
urination,3.0598290598290596,117
target practice,3.0595238095238093,42
blonde woman,3.059322033898305,59
asteroid,3.059322033898305,59
filmmaker,3.0588235294117645,34
killing an animal,3.0588235294117645,68
shapeshifting alien,3.0588235294117645,17
prosecution,3.0588235294117645,17
evil queen,3.0588235294117645,17
colorado,3.0588235294117645,51
parachute,3.0588235294117645,51
postmodernism,3.0588235294117645,17
falling into water,3.0588235294117645,17
character repeats someone else's dialogue,3.0588235294117645,51
professor,3.058333333333333,180
thug,3.058139534883721,43
anti-religion,3.058139534883721,43
killing a dog,3.0576923076923075,26
death of family,3.0576923076923075,26
telling someone to shut up,3.0576923076923075,26
exploding building,3.0576923076923075,104
old dark house,3.057142857142857,35
confusing plot,3.056603773584906,106
trashy,3.0555555555555554,27
character says i love you,3.0555555555555554,36
wetting pants,3.0555555555555554,18
kung-fu,3.0555555555555554,18
junkyard,3.0555555555555554,27
spitting,3.0555555555555554,18
quicksand,3.0555555555555554,18
flame thrower,3.0555555555555554,27
governor,3.0555555555555554,18
woman wears eyeglasses,3.0545454545454547,55
revelation,3.0543478260869565,92
college student,3.0543478260869565,46
mercilessness,3.0541666666666667,120
sam worthington,3.054054054054054,37
ex soldier,3.0531914893617023,47
godzilla universe,3.0526315789473686,38
cadillac,3.0526315789473686,19
jump scare,3.0520833333333335,48
tokyo japan,3.0517241379310347,29
based on comic book,3.0515695067264574,223
one word title,3.0506912442396312,217
sadist,3.050632911392405,79
collision course,3.05,10
fast-cut,3.05,10
wrestler,3.05,10
zoologist,3.05,10
female pilot,3.05,20
colleague colleague relationship,3.05,10
foreign language adaptation,3.05,10
neon sign,3.05,10
eternal youth,3.05,20
escaped prisoner,3.05,10
bad smell,3.05,10
henry rollins,3.05,10
"roscoe ""fatty"" arbuckle",3.05,10
art forgery,3.05,10
push ups,3.05,10
jeans,3.05,10
emergency room,3.05,10
quantum mechanics,3.05,10
psychokinesis,3.05,10
family secrets,3.05,10
newlyweds,3.05,20
neil breen,3.05,10
genetic mutation,3.05,10
male physician,3.05,10
toxic relationship,3.05,20
super computer,3.05,50
newborn baby,3.05,10
magical negro,3.05,10
teen nudity,3.05,10
modeling,3.05,10
substitute teacher,3.05,10
kiss,3.0494011976047903,334
helicopter,3.049019607843137,306
apartment building,3.048780487804878,41
alien abduction,3.048780487804878,41
aquarium,3.0483870967741935,31
goat,3.048076923076923,52
news report,3.047945205479452,146
abandoned city,3.0476190476190474,21
english subtitles in original,3.0476190476190474,21
suspicion,3.0474137931034484,116
diversity,3.047169811320755,53
limousine,3.0470588235294116,85
spear,3.046875,64
emperor,3.046875,32
ancient egypt,3.046875,32
death of child,3.046875,64
sunglasses,3.046666666666667,150
script,3.046195652173913,368
portal,3.046153846153846,65
premise,3.0454545454545454,11
hot girls!,3.0454545454545454,22
peeping tom,3.0454545454545454,33
diamonds,3.0454545454545454,33
loss of control,3.0454545454545454,11
southern california,3.0454545454545454,11
jumping from a car,3.0454545454545454,11
rapper,3.0454545454545454,22
secrecy,3.0454545454545454,11
universal,3.0454545454545454,11
tv interview,3.0454545454545454,11
tropical island,3.0454545454545454,11
disgusting scenes,3.0454545454545454,44
boxer shorts,3.0454545454545454,11
beast,3.0454545454545454,22
terran,3.0454545454545454,11
endangered species,3.0454545454545454,11
hit with a chair,3.0454545454545454,22
religious fundamentalism,3.0454545454545454,11
oscar (best adapted screenplay),3.0454545454545454,11
eye gouging,3.0454545454545454,55
nuclear holocaust,3.0454545454545454,11
bike,3.0454545454545454,11
based on a kids book,3.0454545454545454,11
female topless nudity,3.0454545454545454,11
crushed to death,3.0445544554455446,101
weak third act,3.0443037974683542,79
gunfire,3.0441176470588234,34
book is better,3.0441176470588234,34
butcher,3.0441176470588234,34
face paint,3.0434782608695654,23
male doctor,3.0434782608695654,23
rape scene,3.0434782608695654,23
2,3.0428571428571427,35
ummarti2007,3.0428571428571427,35
roger moore,3.0422535211267605,71
showdown,3.041958041958042,286
woman director,3.0418552036199094,442
parent,3.0416666666666665,12
zatoichi,3.0416666666666665,12
fire fight,3.0416666666666665,12
timeframe 1980s,3.0416666666666665,24
secret experiment,3.0416666666666665,12
bald woman,3.0416666666666665,12
cliched villain,3.0416666666666665,12
n word,3.0416666666666665,24
timeframe 2020s,3.0416666666666665,12
bed,3.0416666666666665,60
teen comedy,3.0416666666666665,84
undertaker,3.0416666666666665,12
movie reality crossover,3.0416666666666665,12
predictible,3.0416666666666665,84
brandon routh,3.0416666666666665,12
courteney cox,3.0416666666666665,12
sexual promiscuity,3.0416666666666665,12
girl wears a miniskirt,3.0416666666666665,12
running out of gas,3.0416666666666665,12
first person movie,3.0416666666666665,12
bridge collapse,3.0416666666666665,12
ali larter,3.0416666666666665,12
masked killer,3.0413793103448277,145
stalking,3.041044776119403,134
skull,3.040983606557377,61
prom,3.040983606557377,61
eaten alive,3.0408163265306123,98
death of mother,3.0402298850574714,87
kicked in the face,3.0401785714285716,112
hit by a train,3.04,25
slapstick comedy,3.04,75
argument,3.0396825396825395,63
redneck,3.0390625,64
brain tumor,3.0384615384615383,13
necklace,3.0384615384615383,52
dyed hair,3.0384615384615383,13
slovakia,3.0384615384615383,13
decent,3.0384615384615383,13
lap dance,3.0384615384615383,13
traffic jam,3.0384615384615383,26
high tech suit,3.0384615384615383,13
francis lawrence,3.0384615384615383,13
good special effects,3.0384615384615383,13
mentalism,3.0384615384615383,13
solar system,3.0384615384615383,13
fight to the death,3.0384615384615383,78
scuba,3.0384615384615383,13
austrian,3.0384615384615383,13
worms,3.0384615384615383,13
beretta,3.0384615384615383,13
norse god,3.0384615384615383,13
digit in title,3.0384615384615383,26
field trip,3.0384615384615383,13
corpse,3.0382775119617227,418
fellatio,3.0377358490566038,53
explosion,3.03760162601626,492
overdramatic,3.0375,40
teddy bear,3.0375,40
flamethrower,3.037313432835821,67
actor reprises previous role,3.037313432835821,67
map,3.037037037037037,108
antireligious,3.037037037037037,27
helmet,3.0365853658536586,82
dna,3.0365853658536586,41
oral sex,3.036363636363636,55
knitting,3.0357142857142856,14
sequels,3.0357142857142856,14
anti trump film,3.0357142857142856,14
pickaxe,3.0357142857142856,14
magical object,3.0357142857142856,14
secret door,3.0357142857142856,28
crowd,3.0357142857142856,14
medical experiments,3.0357142857142856,14
box office flop,3.0357142857142856,14
canadian horror,3.0357142857142856,14
sidearm,3.0357142857142856,14
sculptor,3.0357142857142856,14
messy script,3.0357142857142856,14
feces,3.0357142857142856,14
cosmonaut,3.0357142857142856,14
lesbian sex,3.0344827586206895,29
hatred,3.0344827586206895,58
